State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall_mm,Yield
Maharashtra,MAHA_D1,2010,Autumn,Rice,242.6,530.2,921.1,2.185
Maharashtra,MAHA_D1,2010,Whole Year,Sugarcane,1568.1,110432,921.1,70.424
Maharashtra,MAHA_D1,2010,Rabi,Wheat,2309.1,8212.4,921.1,3.557
Maharashtra,MAHA_D1,2011,Kharif,Arhar/Tur,1033.8,1002.1,1354.2,0.969
Maharashtra,MAHA_D1,2011,Kharif,Cotton(Lint),532.5,209.4,1354.2,0.393
Maharashtra,MAHA_D1,2011,Rabi,Jowar,568.2,453.4,1354.2,0.798
Maharashtra,MAHA_D1,2011,Kharif,Maize,670.4,1810.2,1354.2,2.7
Maharashtra,MAHA_D1,2011,Whole Year,Sugarcane,148.7,11370.9,1354.2,76.469
Maharashtra,MAHA_D1,2012,Kharif,Arhar/Tur,379.8,298.3,1102.2,0.785
Maharashtra,MAHA_D1,2012,Rabi,Groundnut,1846.9,2553,1102.2,1.382
Maharashtra,MAHA_D1,2012,Whole Year,Sugarcane,1977.5,116037.1,1102.2,58.679
Maharashtra,MAHA_D1,2013,Kharif,Arhar/Tur,626.1,512.8,931.6,0.819
Maharashtra,MAHA_D1,2013,Kharif,Jowar,631.5,433.8,931.6,0.687
Maharashtra,MAHA_D1,2013,Rabi,Maize,578.8,1492.1,931.6,2.578
Maharashtra,MAHA_D1,2014,Rabi,Maize,1357.2,2792.3,1168.8,2.057
Maharashtra,MAHA_D1,2014,Rabi,Wheat,1489.5,4629.7,1168.8,3.108
Maharashtra,MAHA_D1,2015,Kharif,Cotton(Lint),522.9,287.9,1166.9,0.551
Maharashtra,MAHA_D1,2015,Kharif,Maize,230.8,754.4,1166.9,3.269
Maharashtra,MAHA_D1,2015,Autumn,Rice,1610.9,4202.2,1166.9,2.609
Maharashtra,MAHA_D1,2015,Whole Year,Sugarcane,1566.3,96444.2,1166.9,61.575
Maharashtra,MAHA_D2,2005,Kharif,Bajra,904.4,1625.1,1356.2,1.797
Maharashtra,MAHA_D2,2005,Kharif,Cotton(Lint),852.9,505.7,1356.2,0.593
Maharashtra,MAHA_D2,2005,Rabi,Groundnut,255.2,486.2,1356.2,1.905
Maharashtra,MAHA_D2,2005,Rabi,Wheat,1113.6,2488.7,1356.2,2.235
Maharashtra,MAHA_D2,2006,Kharif,Cotton(Lint),910.5,459.4,852.2,0.505
Maharashtra,MAHA_D2,2006,Kharif,Groundnut,1151.9,1661.1,852.2,1.442
Maharashtra,MAHA_D2,2006,Kharif,Soyabean,1209.4,1394.2,852.2,1.153
Maharashtra,MAHA_D2,2007,Kharif,Bajra,378.4,432.7,775.9,1.143
Maharashtra,MAHA_D2,2007,Kharif,Groundnut,612.5,1025.9,775.9,1.675
Maharashtra,MAHA_D2,2007,Whole Year,Sugarcane,816.4,60780.2,775.9,74.449
Maharashtra,MAHA_D2,2007,Rabi,Wheat,958.7,3167.4,775.9,3.304
Maharashtra,MAHA_D2,2008,Kharif,Arhar/Tur,972.6,1105.2,1276.4,1.136
Maharashtra,MAHA_D2,2008,Rabi,Maize,2939.5,7343.4,1276.4,2.498
Maharashtra,MAHA_D2,2008,Autumn,Rice,1429.8,5227.4,1276.4,3.656
Maharashtra,MAHA_D2,2008,Kharif,Soyabean,847.1,849,1276.4,1.002
Maharashtra,MAHA_D2,2009,Kharif,Cotton(Lint),1707.1,956,891.6,0.56
Maharashtra,MAHA_D2,2009,Kharif,Groundnut,1220.4,1945.6,891.6,1.594
Maharashtra,MAHA_D2,2009,Kharif,Jowar,901,1173.9,891.6,1.303
Maharashtra,MAHA_D2,2009,Whole Year,Sugarcane,444.3,33857.6,891.6,76.204
Maharashtra,MAHA_D2,2010,Kharif,Soyabean,1188.4,1246,921.1,1.048
Maharashtra,MAHA_D2,2010,Whole Year,Sugarcane,1178.1,88217,921.1,74.881
Maharashtra,MAHA_D2,2010,Rabi,Wheat,1175.1,3102.4,921.1,2.64
Maharashtra,MAHA_D2,2011,Kharif,Arhar/Tur,326.2,267,1354.2,0.819
Maharashtra,MAHA_D2,2011,Kharif,Bajra,592.8,532.8,1354.2,0.899
Maharashtra,MAHA_D2,2011,Kharif,Cotton(Lint),815.7,394.9,1354.2,0.484
Maharashtra,MAHA_D2,2011,Kharif,Jowar,539.8,424.9,1354.2,0.787
Maharashtra,MAHA_D2,2011,Autumn,Rice,1113.7,4334.1,1354.2,3.892
Maharashtra,MAHA_D2,2012,Kharif,Soyabean,192.3,247.5,1102.2,1.287
Maharashtra,MAHA_D2,2012,Whole Year,Sugarcane,638.7,48341.9,1102.2,75.688
Maharashtra,MAHA_D2,2012,Rabi,Wheat,621.7,2179.8,1102.2,3.506
Maharashtra,MAHA_D2,2013,Kharif,Arhar/Tur,52.9,65.7,931.6,1.242
Maharashtra,MAHA_D2,2013,Kharif,Maize,929.1,2447.3,931.6,2.634
Maharashtra,MAHA_D2,2013,Autumn,Rice,1026,2515.1,931.6,2.451
Maharashtra,MAHA_D2,2013,Kharif,Soyabean,592.7,909.7,931.6,1.535
Maharashtra,MAHA_D2,2013,Rabi,Wheat,427.5,1246.2,931.6,2.915
Maharashtra,MAHA_D2,2014,Kharif,Arhar/Tur,553.1,640.9,1168.8,1.159
Maharashtra,MAHA_D2,2014,Rabi,Groundnut,120.4,229.6,1168.8,1.907
Maharashtra,MAHA_D2,2014,Rabi,Jowar,609,738.9,1168.8,1.213
Maharashtra,MAHA_D2,2015,Kharif,Arhar/Tur,456.5,486.2,1166.9,1.065
Maharashtra,MAHA_D2,2015,Rabi,Maize,967.6,1657.7,1166.9,1.713
Maharashtra,MAHA_D2,2015,Rabi,Wheat,734.8,2177.3,1166.9,2.963
Maharashtra,MAHA_D3,2005,Kharif,Bajra,603.5,701,1356.2,1.162
Maharashtra,MAHA_D3,2005,Rabi,Groundnut,1857.5,3214.7,1356.2,1.731
Maharashtra,MAHA_D3,2005,Kharif,Rice,1062.1,4119.7,1356.2,3.879
Maharashtra,MAHA_D3,2005,Whole Year,Sugarcane,992.8,60487.7,1356.2,60.926
Maharashtra,MAHA_D3,2005,Rabi,Wheat,101.6,396.4,1356.2,3.902
Maharashtra,MAHA_D3,2006,Kharif,Arhar/Tur,853.7,804.7,852.2,0.943
Maharashtra,MAHA_D3,2006,Rabi,Groundnut,620.1,757.7,852.2,1.222
Maharashtra,MAHA_D3,2006,Kharif,Maize,253.6,732.7,852.2,2.889
Maharashtra,MAHA_D3,2006,Whole Year,Sugarcane,666.8,37094.5,852.2,55.631
Maharashtra,MAHA_D3,2006,Rabi,Wheat,2944.9,5741.6,852.2,1.95
Maharashtra,MAHA_D3,2007,Kharif,Bajra,1217,1208,775.9,0.993
Maharashtra,MAHA_D3,2007,Rabi,Jowar,540.7,484.2,775.9,0.896
Maharashtra,MAHA_D3,2007,Autumn,Rice,847.4,2255.7,775.9,2.662
Maharashtra,MAHA_D3,2007,Whole Year,Sugarcane,1841.6,110456.6,775.9,59.979
Maharashtra,MAHA_D3,2008,Kharif,Cotton(Lint),247.1,126.9,1276.4,0.514
Maharashtra,MAHA_D3,2008,Rabi,Jowar,293.6,460.3,1276.4,1.568
Maharashtra,MAHA_D3,2008,Kharif,Maize,756.4,1877.6,1276.4,2.482
Maharashtra,MAHA_D3,2008,Whole Year,Sugarcane,1965.9,149599.1,1276.4,76.097
Maharashtra,MAHA_D3,2009,Kharif,Arhar/Tur,904.7,813.3,891.6,0.899
Maharashtra,MAHA_D3,2009,Kharif,Cotton(Lint),358.3,123.1,891.6,0.344
Maharashtra,MAHA_D3,2009,Kharif,Jowar,262.8,344.7,891.6,1.312
Maharashtra,MAHA_D3,2009,Rabi,Wheat,305.5,909.8,891.6,2.978
Maharashtra,MAHA_D3,2010,Kharif,Arhar/Tur,761.7,778.3,921.1,1.022
Maharashtra,MAHA_D3,2010,Rabi,Groundnut,604.3,1023.3,921.1,1.693
Maharashtra,MAHA_D3,2010,Kharif,Maize,773.7,1571.6,921.1,2.031
Maharashtra,MAHA_D3,2010,Whole Year,Sugarcane,656.7,36496.3,921.1,55.575
Maharashtra,MAHA_D3,2011,Autumn,Rice,1213.6,4561.3,1354.2,3.758
Maharashtra,MAHA_D3,2011,Kharif,Soyabean,890.4,1422.9,1354.2,1.598
Maharashtra,MAHA_D3,2011,Whole Year,Sugarcane,1793.7,151105,1354.2,84.242
Maharashtra,MAHA_D3,2012,Kharif,Bajra,810.8,662.5,1102.2,0.817
Maharashtra,MAHA_D3,2012,Kharif,Maize,1340.7,3167.1,1102.2,2.362
Maharashtra,MAHA_D3,2012,Autumn,Rice,289.2,725.4,1102.2,2.508
Maharashtra,MAHA_D3,2013,Kharif,Groundnut,803.4,1149.7,931.6,1.431
Maharashtra,MAHA_D3,2013,Rabi,Maize,509.3,798.2,931.6,1.567
Maharashtra,MAHA_D3,2013,Whole Year,Sugarcane,971.2,68018.8,931.6,70.036
Maharashtra,MAHA_D3,2014,Kharif,Bajra,990.4,1241.8,1168.8,1.254
Maharashtra,MAHA_D3,2014,Kharif,Cotton(Lint),779.9,396,1168.8,0.508
Maharashtra,MAHA_D3,2014,Rabi,Wheat,466.6,1731.4,1168.8,3.711
Maharashtra,MAHA_D3,2015,Kharif,Bajra,1223.3,1435.4,1166.9,1.173
Maharashtra,MAHA_D3,2015,Kharif,Cotton(Lint),2160.2,859.1,1166.9,0.398
Maharashtra,MAHA_D3,2015,Kharif,Jowar,1133.5,1654.6,1166.9,1.46
Maharashtra,MAHA_D3,2015,Kharif,Maize,231.7,751.9,1166.9,3.245
Maharashtra,MAHA_D3,2015,Rabi,Wheat,629.5,1914.9,1166.9,3.042
Maharashtra,MAHA_D4,2005,Kharif,Arhar/Tur,1694.2,1188.1,1356.2,0.701
Maharashtra,MAHA_D4,2005,Kharif,Cotton(Lint),800.5,564.3,1356.2,0.705
Maharashtra,MAHA_D4,2005,Kharif,Groundnut,529.8,987.7,1356.2,1.864
Maharashtra,MAHA_D4,2005,Rabi,Wheat,516.5,2048.7,1356.2,3.967
Maharashtra,MAHA_D4,2006,Kharif,Jowar,667,548.2,852.2,0.822
Maharashtra,MAHA_D4,2006,Autumn,Rice,232,612.7,852.2,2.641
Maharashtra,MAHA_D4,2006,Whole Year,Sugarcane,1960.6,101781.3,852.2,51.913
Maharashtra,MAHA_D4,2006,Rabi,Wheat,323.3,881.7,852.2,2.727
Maharashtra,MAHA_D4,2007,Kharif,Cotton(Lint),241.5,139.4,775.9,0.577
Maharashtra,MAHA_D4,2007,Autumn,Rice,2229.5,6864.8,775.9,3.079
Maharashtra,MAHA_D4,2008,Kharif,Bajra,2846.4,3765.3,1276.4,1.323
Maharashtra,MAHA_D4,2008,Rabi,Maize,262.6,534.9,1276.4,2.037
Maharashtra,MAHA_D4,2008,Kharif,Rice,739.3,2255.5,1276.4,3.051
Maharashtra,MAHA_D4,2008,Whole Year,Sugarcane,255.6,18867.5,1276.4,73.817
Maharashtra,MAHA_D4,2008,Rabi,Wheat,1371.9,3664.1,1276.4,2.671
Maharashtra,MAHA_D4,2009,Kharif,Cotton(Lint),270.7,112.5,891.6,0.416
Maharashtra,MAHA_D4,2009,Rabi,Groundnut,517.5,903.2,891.6,1.745
Maharashtra,MAHA_D4,2009,Rabi,Maize,769.4,1765.9,891.6,2.295
Maharashtra,MAHA_D4,2009,Kharif,Soyabean,1799.1,2200.7,891.6,1.223
Maharashtra,MAHA_D4,2010,Kharif,Arhar/Tur,1308.7,1511,921.1,1.155
Maharashtra,MAHA_D4,2010,Rabi,Groundnut,1763.5,1872.6,921.1,1.062
Maharashtra,MAHA_D4,2010,Kharif,Soyabean,539.1,552.3,921.1,1.024
Maharashtra,MAHA_D4,2010,Whole Year,Sugarcane,402.4,30422.7,921.1,75.603
Maharashtra,MAHA_D4,2010,Rabi,Wheat,1124.5,4014.6,921.1,3.57
Maharashtra,MAHA_D4,2011,Kharif,Arhar/Tur,1276.8,1340.4,1354.2,1.05
Maharashtra,MAHA_D4,2011,Kharif,Bajra,603.7,642.1,1354.2,1.064
Maharashtra,MAHA_D4,2011,Rabi,Jowar,1226.8,1846.6,1354.2,1.505
Maharashtra,MAHA_D4,2012,Rabi,Maize,642.2,1953.9,1102.2,3.043
Maharashtra,MAHA_D4,2012,Kharif,Soyabean,676.7,557.1,1102.2,0.823
Maharashtra,MAHA_D4,2012,Whole Year,Sugarcane,885.2,54964.2,1102.2,62.092
Maharashtra,MAHA_D4,2013,Kharif,Bajra,988.6,1077,931.6,1.089
Maharashtra,MAHA_D4,2013,Rabi,Jowar,75.6,66.3,931.6,0.877
Maharashtra,MAHA_D4,2013,Autumn,Rice,1073.8,3452.1,931.6,3.215
Maharashtra,MAHA_D4,2013,Whole Year,Sugarcane,1640.2,97801.3,931.6,59.628
Maharashtra,MAHA_D4,2013,Rabi,Wheat,246.7,501.5,931.6,2.033
Maharashtra,MAHA_D4,2014,Kharif,Bajra,834.9,1310,1168.8,1.569
Maharashtra,MAHA_D4,2014,Autumn,Rice,821.4,2441.1,1168.8,2.972
Maharashtra,MAHA_D4,2014,Kharif,Soyabean,1682.8,2658.3,1168.8,1.58
Maharashtra,MAHA_D4,2014,Whole Year,Sugarcane,614,43803.9,1168.8,71.342
Maharashtra,MAHA_D4,2015,Kharif,Bajra,630.3,936.3,1166.9,1.485
Maharashtra,MAHA_D4,2015,Kharif,Cotton(Lint),810.3,435.1,1166.9,0.537
Maharashtra,MAHA_D4,2015,Rabi,Jowar,512.1,610.6,1166.9,1.192
Maharashtra,MAHA_D4,2015,Autumn,Rice,1218,4294.2,1166.9,3.526
Maharashtra,MAHA_D4,2015,Rabi,Wheat,1341.6,3237.9,1166.9,2.413
Maharashtra,MAHA_D5,2005,Kharif,Arhar/Tur,215.5,234,1356.2,1.086
Maharashtra,MAHA_D5,2005,Rabi,Groundnut,452.2,457.4,1356.2,1.011
Maharashtra,MAHA_D5,2005,Rabi,Maize,593.2,1739.9,1356.2,2.933
Maharashtra,MAHA_D5,2005,Kharif,Soyabean,338.1,475.2,1356.2,1.406
Maharashtra,MAHA_D5,2006,Kharif,Arhar/Tur,2215.8,1424.6,852.2,0.643
Maharashtra,MAHA_D5,2006,Kharif,Cotton(Lint),1611.4,554.8,852.2,0.344
Maharashtra,MAHA_D5,2006,Rabi,Jowar,819.3,1050,852.2,1.282
Maharashtra,MAHA_D5,2006,Kharif,Rice,398.3,1240.3,852.2,3.114
Maharashtra,MAHA_D5,2007,Kharif,Jowar,1506.5,1809.7,775.9,1.201
Maharashtra,MAHA_D5,2007,Kharif,Maize,1250.2,3654.8,775.9,2.923
Maharashtra,MAHA_D5,2007,Kharif,Rice,688.3,2194.2,775.9,3.188
Maharashtra,MAHA_D5,2008,Kharif,Arhar/Tur,1690.3,2095.8,1276.4,1.24
Maharashtra,MAHA_D5,2008,Kharif,Bajra,734.9,1287.1,1276.4,1.751
Maharashtra,MAHA_D5,2008,Kharif,Groundnut,592.6,989.1,1276.4,1.669
Maharashtra,MAHA_D5,2008,Autumn,Rice,1445.4,4990.4,1276.4,3.453
Maharashtra,MAHA_D5,2008,Whole Year,Sugarcane,2186,146082.5,1276.4,66.826
Maharashtra,MAHA_D5,2009,Kharif,Cotton(Lint),513.8,338.3,891.6,0.658
Maharashtra,MAHA_D5,2009,Kharif,Jowar,182,195.1,891.6,1.072
Maharashtra,MAHA_D5,2009,Whole Year,Sugarcane,1801.5,100097.7,891.6,55.564
Maharashtra,MAHA_D5,2009,Rabi,Wheat,84,201,891.6,2.393
Maharashtra,MAHA_D5,2010,Kharif,Arhar/Tur,261.6,199.1,921.1,0.761
Maharashtra,MAHA_D5,2010,Kharif,Cotton(Lint),1013.7,499,921.1,0.492
Maharashtra,MAHA_D5,2010,Rabi,Wheat,1891.5,6065.4,921.1,3.207
Maharashtra,MAHA_D5,2011,Kharif,Bajra,710.4,1192.6,1354.2,1.679
Maharashtra,MAHA_D5,2011,Kharif,Maize,1186.9,2383.8,1354.2,2.008
Maharashtra,MAHA_D5,2011,Kharif,Soyabean,196.2,288.1,1354.2,1.468
Maharashtra,MAHA_D5,2012,Kharif,Arhar/Tur,1865.5,2062.1,1102.2,1.105
Maharashtra,MAHA_D5,2012,Kharif,Bajra,199.2,243.4,1102.2,1.222
Maharashtra,MAHA_D5,2012,Kharif,Maize,108.6,325.7,1102.2,2.999
Maharashtra,MAHA_D5,2012,Kharif,Rice,1061.7,1983.2,1102.2,1.868
Maharashtra,MAHA_D5,2012,Rabi,Wheat,275.4,921.1,1102.2,3.345
Maharashtra,MAHA_D5,2013,Kharif,Arhar/Tur,1599.2,1938,931.6,1.212
Maharashtra,MAHA_D5,2013,Kharif,Cotton(Lint),1282,562.5,931.6,0.439
Maharashtra,MAHA_D5,2013,Kharif,Maize,1125,3308.8,931.6,2.941
Maharashtra,MAHA_D5,2013,Kharif,Rice,315.9,849.6,931.6,2.689
Maharashtra,MAHA_D5,2014,Rabi,Jowar,1145.9,1257.3,1168.8,1.097
Maharashtra,MAHA_D5,2014,Kharif,Soyabean,181.6,288.9,1168.8,1.591
Maharashtra,MAHA_D5,2014,Whole Year,Sugarcane,340,23393,1168.8,68.803
Maharashtra,MAHA_D5,2014,Rabi,Wheat,504.1,1862.1,1168.8,3.694
Maharashtra,MAHA_D5,2015,Kharif,Arhar/Tur,529.9,478.9,1166.9,0.904
Maharashtra,MAHA_D5,2015,Kharif,Cotton(Lint),319.8,167.7,1166.9,0.524
Maharashtra,MAHA_D5,2015,Rabi,Maize,669.4,2146.2,1166.9,3.206
Maharashtra,MAHA_D5,2015,Whole Year,Sugarcane,1585.3,131016.6,1166.9,82.645
Odisha,ODIS_D1,2005,Kharif,Bajra,571.5,637.7,1609,1.116
Odisha,ODIS_D1,2005,Rabi,Groundnut,669.5,1324.9,1609,1.979
Odisha,ODIS_D1,2005,Rabi,Maize,1631.3,3410.5,1609,2.091
Odisha,ODIS_D1,2005,Kharif,Soyabean,918.2,1294.4,1609,1.41
Odisha,ODIS_D1,2005,Rabi,Wheat,414.3,1458.4,1609,3.52
Odisha,ODIS_D1,2006,Kharif,Arhar/Tur,1276.1,1175.9,1170.6,0.921
Odisha,ODIS_D1,2006,Kharif,Cotton(Lint),836.2,489.2,1170.6,0.585
Odisha,ODIS_D1,2006,Rabi,Groundnut,477.7,858.7,1170.6,1.798
Odisha,ODIS_D1,2006,Whole Year,Sugarcane,620.7,46557.4,1170.6,75.008
Odisha,ODIS_D1,2007,Kharif,Arhar/Tur,561.7,586.9,1027.2,1.045
Odisha,ODIS_D1,2007,Kharif,Bajra,990.3,1391,1027.2,1.405
Odisha,ODIS_D1,2007,Kharif,Groundnut,948.2,1151.9,1027.2,1.215
Odisha,ODIS_D1,2007,Autumn,Rice,292,507.5,1027.2,1.738
Odisha,ODIS_D1,2008,Kharif,Bajra,701.5,643,1286.8,0.917
Odisha,ODIS_D1,2008,Kharif,Cotton(Lint),553.1,199.3,1286.8,0.36
Odisha,ODIS_D1,2008,Kharif,Maize,343.1,886.3,1286.8,2.583
Odisha,ODIS_D1,2008,Kharif,Soyabean,700.1,637.3,1286.8,0.91
Odisha,ODIS_D1,2009,Kharif,Cotton(Lint),340.1,122.5,1220.9,0.36
Odisha,ODIS_D1,2009,Kharif,Soyabean,1619.6,1862.4,1220.9,1.15
Odisha,ODIS_D1,2009,Rabi,Wheat,446.9,1116.7,1220.9,2.499
Odisha,ODIS_D1,2010,Rabi,Groundnut,836,1410.1,1402.8,1.687
Odisha,ODIS_D1,2010,Kharif,Rice,1542.3,3005.1,1402.8,1.948
Odisha,ODIS_D1,2010,Rabi,Wheat,703.9,2658,1402.8,3.776
Odisha,ODIS_D1,2011,Kharif,Jowar,2154.5,2164.3,1600.4,1.005
Odisha,ODIS_D1,2011,Autumn,Rice,561.1,1296.5,1600.4,2.311
Odisha,ODIS_D1,2011,Rabi,Wheat,1156.2,4197,1600.4,3.63
Odisha,ODIS_D1,2012,Kharif,Arhar/Tur,626.9,736.9,1343.1,1.175
Odisha,ODIS_D1,2012,Kharif,Groundnut,581.8,935.2,1343.1,1.607
Odisha,ODIS_D1,2012,Whole Year,Sugarcane,511.4,37707.4,1343.1,73.734
Odisha,ODIS_D1,2012,Rabi,Wheat,855.5,3074.9,1343.1,3.594
Odisha,ODIS_D1,2013,Rabi,Maize,384.9,672.7,1565,1.748
Odisha,ODIS_D1,2013,Whole Year,Sugarcane,252.6,18763.9,1565,74.283
Odisha,ODIS_D1,2013,Rabi,Wheat,1074.4,3108.3,1565,2.893
Odisha,ODIS_D1,2014,Kharif,Bajra,572.9,954.8,1314.7,1.667
Odisha,ODIS_D1,2014,Rabi,Groundnut,533.1,517.3,1314.7,0.97
Odisha,ODIS_D1,2014,Rabi,Wheat,102.6,300.1,1314.7,2.925
Odisha,ODIS_D1,2015,Kharif,Arhar/Tur,489.9,514.9,1238.5,1.051
Odisha,ODIS_D1,2015,Kharif,Bajra,803,1057.5,1238.5,1.317
Odisha,ODIS_D1,2015,Kharif,Groundnut,1344.2,2218.6,1238.5,1.65
Odisha,ODIS_D1,2015,Autumn,Rice,1656.3,4980.1,1238.5,3.007
Odisha,ODIS_D1,2015,Rabi,Wheat,911.9,2775.7,1238.5,3.044
Odisha,ODIS_D2,2005,Kharif,Jowar,2048.3,1767,1609,0.863
Odisha,ODIS_D2,2005,Autumn,Rice,1049.2,3121.4,1609,2.975
Odisha,ODIS_D2,2005,Rabi,Wheat,1464,3856.6,1609,2.634
Odisha,ODIS_D2,2006,Kharif,Groundnut,606.4,766.9,1170.6,1.265
Odisha,ODIS_D2,2006,Kharif,Jowar,901.3,1267.1,1170.6,1.406
Odisha,ODIS_D2,2006,Rabi,Maize,758.9,1388.9,1170.6,1.83
Odisha,ODIS_D2,2006,Kharif,Soyabean,854.1,1266.2,1170.6,1.482
Odisha,ODIS_D2,2006,Rabi,Wheat,1277.8,3451.5,1170.6,2.701
Odisha,ODIS_D2,2007,Kharif,Cotton(Lint),229.9,108.3,1027.2,0.471
Odisha,ODIS_D2,2007,Rabi,Groundnut,665.6,849.9,1027.2,1.277
Odisha,ODIS_D2,2007,Kharif,Jowar,769.7,875.4,1027.2,1.137
Odisha,ODIS_D2,2007,Kharif,Soyabean,426.1,442.7,1027.2,1.039
Odisha,ODIS_D2,2007,Rabi,Wheat,2232.3,6183.8,1027.2,2.77
Odisha,ODIS_D2,2008,Rabi,Groundnut,274.8,483.4,1286.8,1.759
Odisha,ODIS_D2,2008,Kharif,Jowar,893.2,954.6,1286.8,1.069
Odisha,ODIS_D2,2008,Kharif,Maize,1254.4,3948.7,1286.8,3.148
Odisha,ODIS_D2,2008,Autumn,Rice,85.2,180.7,1286.8,2.121
Odisha,ODIS_D2,2009,Kharif,Bajra,2133.8,1855.6,1220.9,0.87
Odisha,ODIS_D2,2009,Autumn,Rice,736.3,1866,1220.9,2.534
Odisha,ODIS_D2,2009,Kharif,Soyabean,520.3,655.7,1220.9,1.26
Odisha,ODIS_D2,2009,Whole Year,Sugarcane,681.9,48799,1220.9,71.563
Odisha,ODIS_D2,2010,Kharif,Jowar,419.8,673,1402.8,1.603
Odisha,ODIS_D2,2010,Whole Year,Sugarcane,224.8,19204.5,1402.8,85.429
Odisha,ODIS_D2,2010,Rabi,Wheat,917.6,2869.9,1402.8,3.128
Odisha,ODIS_D2,2011,Kharif,Bajra,1968.5,2371.8,1600.4,1.205
Odisha,ODIS_D2,2011,Rabi,Groundnut,221.7,277,1600.4,1.249
Odisha,ODIS_D2,2011,Kharif,Jowar,1004.4,1072.7,1600.4,1.068
Odisha,ODIS_D2,2012,Kharif,Arhar/Tur,765,615,1343.1,0.804
Odisha,ODIS_D2,2012,Kharif,Bajra,192.2,237.4,1343.1,1.235
Odisha,ODIS_D2,2012,Kharif,Cotton(Lint),936,294.5,1343.1,0.315
Odisha,ODIS_D2,2012,Rabi,Groundnut,1476.5,1847.8,1343.1,1.251
Odisha,ODIS_D2,2013,Kharif,Bajra,556.5,595.4,1565,1.07
Odisha,ODIS_D2,2013,Kharif,Cotton(Lint),1922.9,745.8,1565,0.388
Odisha,ODIS_D2,2013,Kharif,Rice,957.5,2010.3,1565,2.1
Odisha,ODIS_D2,2013,Kharif,Soyabean,1026.9,1169.1,1565,1.138
Odisha,ODIS_D2,2014,Rabi,Maize,1381.8,2899,1314.7,2.098
Odisha,ODIS_D2,2014,Kharif,Rice,538.3,1276.2,1314.7,2.371
Odisha,ODIS_D2,2014,Kharif,Soyabean,314.9,404.6,1314.7,1.285
Odisha,ODIS_D2,2014,Whole Year,Sugarcane,1391.9,97737.6,1314.7,70.219
Odisha,ODIS_D2,2015,Kharif,Maize,298.5,504.6,1238.5,1.69
Odisha,ODIS_D2,2015,Kharif,Rice,1240.4,2854.9,1238.5,2.302
Odisha,ODIS_D2,2015,Whole Year,Sugarcane,577.1,43924.6,1238.5,76.113
Odisha,ODIS_D2,2015,Rabi,Wheat,990.2,3233.5,1238.5,3.266
Odisha,ODIS_D3,2005,Kharif,Bajra,1214.2,1552.1,1609,1.278
Odisha,ODIS_D3,2005,Kharif,Cotton(Lint),318.5,172.4,1609,0.541
Odisha,ODIS_D3,2005,Kharif,Soyabean,119.9,128.7,1609,1.073
Odisha,ODIS_D3,2006,Kharif,Groundnut,382.5,439.2,1170.6,1.148
Odisha,ODIS_D3,2006,Autumn,Rice,380.3,884.5,1170.6,2.326
Odisha,ODIS_D3,2006,Whole Year,Sugarcane,213.7,17270.2,1170.6,80.815
Odisha,ODIS_D3,2007,Kharif,Cotton(Lint),1903.3,1003.4,1027.2,0.527
Odisha,ODIS_D3,2007,Whole Year,Sugarcane,1005.2,71173.5,1027.2,70.805
Odisha,ODIS_D3,2007,Rabi,Wheat,791.7,2605.3,1027.2,3.291
Odisha,ODIS_D3,2008,Kharif,Arhar/Tur,1272.2,988.3,1286.8,0.777
Odisha,ODIS_D3,2008,Kharif,Bajra,656,902.8,1286.8,1.376
Odisha,ODIS_D3,2008,Rabi,Maize,591.1,986.6,1286.8,1.669
Odisha,ODIS_D3,2008,Kharif,Rice,439,1555.4,1286.8,3.543
Odisha,ODIS_D3,2008,Whole Year,Sugarcane,977.1,64147.4,1286.8,65.651
Odisha,ODIS_D3,2009,Kharif,Bajra,1065.4,1064.8,1220.9,0.999
Odisha,ODIS_D3,2009,Kharif,Jowar,1324.4,1824.6,1220.9,1.378
Odisha,ODIS_D3,2009,Rabi,Maize,553.1,1541.9,1220.9,2.788
Odisha,ODIS_D3,2009,Kharif,Soyabean,332.4,357.7,1220.9,1.076
Odisha,ODIS_D3,2010,Kharif,Rice,595,1733.9,1402.8,2.914
Odisha,ODIS_D3,2010,Kharif,Soyabean,874.1,1133.3,1402.8,1.297
Odisha,ODIS_D3,2010,Whole Year,Sugarcane,383.3,32146.5,1402.8,83.868
Odisha,ODIS_D3,2011,Kharif,Arhar/Tur,1352.9,1121.5,1600.4,0.829
Odisha,ODIS_D3,2011,Whole Year,Sugarcane,1228.1,92109.5,1600.4,75.002
Odisha,ODIS_D3,2011,Rabi,Wheat,750.5,2055.1,1600.4,2.738
Odisha,ODIS_D3,2012,Kharif,Cotton(Lint),1316,683.2,1343.1,0.519
Odisha,ODIS_D3,2012,Whole Year,Sugarcane,146,10601.3,1343.1,72.612
Odisha,ODIS_D3,2013,Kharif,Bajra,950.6,1376.4,1565,1.448
Odisha,ODIS_D3,2013,Kharif,Cotton(Lint),1092.7,643.7,1565,0.589
Odisha,ODIS_D3,2013,Kharif,Rice,930.4,2097.5,1565,2.254
Odisha,ODIS_D3,2013,Whole Year,Sugarcane,626.3,36832.5,1565,58.81
Odisha,ODIS_D3,2014,Kharif,Groundnut,896.6,1663.4,1314.7,1.855
